Date,AAPL,JPM,PG,XOM,^NYA
2022-06-22,132.68646240234375,104.09015655517578,124.83757019042969,76.8219985961914,14352.7802734375
2022-06-23,135.54896545410156,102.95147705078125,128.2627410888672,74.50491333007812,14402.1201171875
2022-06-24,138.8722686767578,106.02410888671875,130.1105194091797,75.98258972167969,14811.5498046875
2022-06-27,138.8722686767578,105.17462158203125,129.1190185546875,77.84500122070312,14835.2998046875
2022-06-28,134.7353057861328,104.66854095458984,127.01887512207031,80.00468444824219,14667.3203125
2022-06-29,136.49009704589844,104.1986083984375,128.17259216308594,77.04933166503906,14599.58984375
2022-06-30,134.0294647216797,101.7676010131836,129.6057586669922,74.88088989257812,14487.6396484375
2022-07-01,136.19595336914062,103.06896209716797,131.69686889648438,76.55093383789062,14636.759765625
2022-07-05,138.7742156982422,102.67693328857422,130.42596435546875,74.1551742553711,14499.490234375
2022-07-06,140.1074676513672,102.0113754272461,131.64280700683594,72.8173828125,14465.2900390625
2022-07-07,143.46998596191406,104.59152221679688,131.59774780273438,75.14320373535156,14676.5
2022-07-08,144.14639282226562,104.2633056640625,130.71441650390625,75.26560974121094,14642.330078125
2022-07-11,142.01910400390625,102.89573669433594,131.6337890625,74.88088989257812,14502.4296875
2022-07-12,142.98959350585938,102.99603271484375,130.47103881835938,73.88410949707031,14395.0400390625
2022-07-13,142.62689208984375,102.02963256835938,131.3273468017578,74.18138885498047,14340.2802734375
2022-07-14,145.5482635498047,98.4648208618164,130.93975830078125,72.6949691772461,14171.240234375
2022-07-15,147.21478271484375,102.97779846191406,130.7594757080078,73.91907501220703,14449.6796875
2022-07-18,144.17579650878906,101.92020416259766,129.17308044433594,75.2831039428711,14403.1796875
2022-07-19,148.02845764160156,104.4456558227539,129.83108520507812,77.18047332763672,14766.599609375
2022-07-20,150.02830505371094,104.42741394042969,127.58670043945312,78.02861785888672,14778.4697265625
2022-07-21,152.29286193847656,105.1385498046875,127.7073974609375,76.7258071899414,14871.1298828125
2022-07-22,151.05764770507812,104.62798309326172,129.7485809326172,76.13998413085938,14790.7900390625
2022-07-25,149.94009399414062,105.04737854003906,130.6285858154297,78.67565155029297,14899.08984375
2022-07-26,148.61663818359375,103.40628814697266,130.8826141357422,78.36962127685547,14793.5498046875
2022-07-27,153.70449829101562,105.06561279296875,132.1254425048828,80.0658950805664,15031.0400390625
2022-07-28,154.2534942626953,104.67357635498047,134.32089233398438,81.00144958496094,15198.8095703125
2022-07-29,159.31198120117188,105.17501831054688,126.01995849609375,84.75251007080078,15327.7099609375
2022-08-01,158.33160400390625,104.12653350830078,129.63970947265625,82.61031341552734,15286.009765625
2022-08-02,156.86114501953125,102.50370025634766,128.7778778076172,82.2518081665039,15162.6796875
2022-08-03,162.86070251464844,103.57952117919922,131.43600463867188,79.5849838256836,15267.16015625
2022-08-04,162.54698181152344,102.43987274169922,131.22731018066406,76.23616027832031,15224.2099609375
2022-08-05,162.3212432861328,105.53970336914062,131.2908172607422,77.33787536621094,15273.23046875
